TimeSlice,Attribute,Cset_CN,*2015,*2016,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
\I:,Demand,IWOD,16.33,16.78724,16.78724,18.7478624293077,21.7339108628394,25.1955593964369,29.2085587957751,33.0468033082386,38.3103023137325,44.4121402509053,51.4858427770501,59.68620272492
\I:,Demand,RCD,0.07,0.0711554379649108,0.0711554379649108,0.0757771898245538,0.0784884734662011,0.0806304786276593,0.0825432543210948,0.0850571880896099,0.0872675066686908,0.0898543080826701,0.0947060788098285,0.0994728372839453
\I:,Demand,RCK,0.18,0.182971126195485,0.182971126195485,0.194855630977424,0.201827503198803,0.207335516471124,0.212254082539958,0.218718483658997,0.224402160005205,0.231053935069723,0.243529916939559,0.255787295873002
\I:,Demand,RCL,0.07,0.0711554379649108,0.0711554379649108,0.0757771898245538,0.0784884734662011,0.0806304786276593,0.0825432543210948,0.0850571880896099,0.0872675066686908,0.0898543080826701,0.0947060788098285,0.0994728372839453
\I:,Demand,RH,4.94,4.9902503462483,4.9902503462483,5.5191129060416,5.7165850025023,6.10749837641555,6.25238495827563,6.44280732300602,6.62449049708453,6.80617367116305,7.17045993412554,7.53474619708802
\I:,Demand,RHW,3.47,3.52727671054629,3.52727671054629,3.75638355273145,3.89078575611026,3.99696801197111,4.09178703563141,4.21640632387066,4.32597497343367,4.45420641495522,4.6947156210015,4.93101064821843
\I:,Demand,RL,0.69,0.701389317082692,0.701389317082692,0.746946585413459,0.773672095595411,0.794786146472642,0.813640649736505,0.838420854026154,0.860208280019952,0.885706751100605,0.933531348268309,0.980517967513175
\I:,Demand,ROTH,3.92,3.984704526035,3.984704526035,4.24352263017501,4.39535451410726,4.51530680314892,4.62242224198131,4.76320253301815,4.88698037344668,5.03184125262952,5.30354041335039,5.57047888790093
\I:,Demand,RRF,5.39,5.47896872329813,5.47896872329813,5.83484361649064,6.04361245689749,6.20854685432977,6.3558305827243,6.54940348289996,6.71959801348919,6.9187817223656,7.29236806835679,7.65940847086379
\I:,Demand,Rmot,0.05,0.0508253128320791,0.0508253128320791,0.0541265641603956,0.0560631953330008,0.0575931990197567,0.0589594673722105,0.0607551343497213,0.0623339333347791,0.0641816486304786,0.0676471991498775,0.0710520266313895
,Demand,T_P_Car,8.121135,8.52096969629585,9.32063908888756,9.21991639179082,9.29374363884953,9.54691593439402,9.79481261102973,10.1327235766888,10.4624772589718,10.8621047255071,11.5532512081374,12.240563285076
,Demand,T_C_Car,2.2121777972028,2.35779127652355,2.64901823516507,2.81117386757484,2.93002163690264,3.1068736629917,3.28819633464761,3.51521131970126,3.75458244233084,4.02679184475032,4.40958389448542,4.79874728108936
,Demand,T_F_MTrk,0.244466585909418,0.252322651321442,0.268034782145489,0.265186947591223,0.271828083234518,0.277214537609033,0.279781980426284,0.282298489500649,0.28479135026462,0.289318244378158,0.301225620527794,0.312630562474719
,Demand,T_F_HTrk,0.1787224471435,0.184885290148448,0.19412955465587,0.203373819163293,0.209536662168241,0.212618083670715,0.215699505173189,0.218780926675664,0.218780926675664,0.224943769680612,0.234188034188034,0.240350877192982
,Demand,T_F_VHTrk,0.4012775528565,0.415114709851552,0.43587044534413,0.456626180836707,0.470463337831759,0.477381916329285,0.484300494826811,0.491219073324337,0.491219073324337,0.505056230319388,0.525811965811966,0.539649122807018
,Demand,T_P_Mcy,0.11165,0.112988729768009,0.115666189304028,0.118193205248102,0.119308845249771,0.119643004354025,0.118502370880013,0.117300657289768,0.117654724247397,0.120621550175471,0.12654353516704,0.132315005678705
,Demand,T_P_Bus,0.086125,0.0910414358937484,0.100874307681245,0.152376870127386,0.181642441225078,0.203372056531021,0.221717805368764,0.241667065726207,0.264569794956253,0.292824769667941,0.331333358186248,0.37096234614949
,Demand,T_F_DSHIP,3.8910573447709,3.39496408834203,2.4027775754843,2.49731809091258,2.57795885172192,2.65985852330765,2.77444978895075,2.9108354506321,3.01726220963991,3.10371636686535,3.19017052409079,3.27662468131623
,Demand,T_F_ISHIP,3.0599396,3.0054238,2.8963924,2.47546887455724,2.35443035081254,2.25321241191537,2.32402975374674,2.43215196416423,2.69760044924459,2.99202035521875,3.31857366369812,3.68076745941309
,Demand,T_O_JET,4.22020679991297,4.65305689721153,5.51875709180864,5.66603320583862,5.84794763203206,6.09912246675618,6.2542826141461,6.73750211639702,6.99390544720008,7.26006649932346,7.53635661398597,7.8231612642202
,Demand,T_O_JET_Int,8.07133244572499,9.1905635634313,11.4290257988439,12.1598273530901,13.2959712928061,14.668573777884,15.9893880039485,17.1069458840793,17.337361748428,16.5259324284037,15.6239150982162,14.7711316171615
,Demand,T_F_Rail,0.5655245252894,0.518474220125731,0.424373609798393,0.398304802890662,0.405054204564263,0.42297886999423,0.442062197674989,0.461917966856276,0.478006168079299,0.491582657330147,0.505159146580994,0.518735635831841
,Demand,T_P_Rail,0.025286744,0.0216904789059829,0.0144979487179487,0,0,0,0,0,0,0,0,0
