TimeSlice,Attribute,Cset_CN,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
,Demand,AFORE-MoTP-Stat,0.0535768424189605,0.0541506248449476,0.0572701947605741,0.0600331864441421,0.0635554306907066,0.067802295790902,0.0726923372176889,0.0781278964232211,0.0761941335707814,0.0743082337601062
,Demand,AFORE-MoTP-Mob-GB,0.0230625909133332,0.0233095802610876,0.0246524246980001,0.0258417771125522,0.0273579560153726,0.0291860539033373,0.0312910123122958,0.033630793319958,0.0327983892517885,0.0319865882222127
,Demand,AFORE-MoTP-Mob-CY,0.0181410800154143,0.018335362329028,0.0193916464416772,0.0203271934233671,0.02151982277265,0.0229578082178328,0.0246135727010834,0.0264540491088753,0.0257992784084555,0.0251607140992904
,Demand,AFORE-LIG,0.00209025988683913,0.0020809564217117,0.00215693286926526,0.00220475295500881,0.00227604986846053,0.00236774035269919,0.00247536290390524,0.00259428058857863,0.00246713502638699,0.00234622086185381
,Demand,AFISH-BOAT,0.337206568750626,0.322439239683402,0.303827486945212,0.281995686335728,0.261798056244134,0.243107811788541,0.225751898239837,0.209635055261896,0.194668823329094,0.180771058203938
,Demand,AFISH-RFGR,0.161387360758148,0.159067674724504,0.156066074425264,0.152355508625828,0.148770343356905,0.145305854616588,0.141922045143125,0.138617036118433,0.135388992477393,0.132236121888962
,Demand,AFISH-LIG,0.00196859172957007,0.00194029636170744,0.0019036830513664,0.00185842182948086,0.00181469023448861,0.00177243064334505,0.00173115517225112,0.00169084090351533,0.00165146545314184,0.00161300695840202
,Demand,AOTH-ELC,0.011645478000001,0.011299595657923,0.0108543465036142,0.0103223755231039,0.00981647641380314,0.00933537139460482,0.00887784530839027,0.00844274255283054,0.00802896416160917,0.00763546502869402
,\I:Demand,AOTH-NGA,0,0,0,0,0,0,0,0,0,0
,Demand,AOTH-FOL,0.0159423255000001,0.0154688224903246,0.014859289163604,0.0141310361431743,0.0134384747669361,0.0127798557891884,0.0121535156946751,0.0115578724969395,0.0109914217426023,0.0104527327114693
,Demand,AOTH-LPG,0.0554279635,0.0537816975560865,0.0516624840834034,0.0491305083164338,0.0467226245554577,0.0444327510574537,0.0422551041453222,0.0401841835996896,0.0382147587666596,0.0363418553464221
,Demand,AOTH-PET,0.00694245250000014,0.00673625471829764,0.00647081940474038,0.00615368486860794,0.00585209308026634,0.00556528229042193,0.00529252808307594,0.00503314154582154,0.00478646752981459,0.0045518829950231
