TimeSlice,Attribute,Cset_CN,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
,Demand,C_HLTH-MPS,0.0450386875512,0.0489286431823755,0.0529720378453133,0.057124353900965,0.0598056503191702,0.0609280714417605,0.0615572599324069,0.0618663508309886,0.0620017032906853,0.0620376789753746
,Demand,C_HLTH-RF,0.088931149776,0.0966120624683338,0.104595948232421,0.112794904754914,0.11808925914946,0.120305536008135,0.121547900271867,0.122158215769292,0.12242547599645,0.122496511792059
,Demand,C_HLTH-SC,0.5479836419925,0.595312553420871,0.644508350498458,0.695029389156462,0.727652599476239,0.741309045701657,0.748964353157324,0.752725047918222,0.754371875076161,0.754809589578761
,Demand,C_OFFC-OTH,1.5902751652272,1.72762596673672,1.87039456114508,2.01700907103661,2.11168321312028,2.1513148838734,2.17353095821581,2.18444467721025,2.18922384967089,2.19049411843368
,Demand,C_OFFC-LT,0.399985241005569,0.434531648221986,0.470440736089994,0.507317146761665,0.531129541224181,0.541097679898707,0.546685456180666,0.549430469507737,0.550632524655346,0.550952022040664
,Demand,C_OFFC-SH,5.8799862461184,6.38783598271033,6.91571781715932,7.45781978824835,7.80787408418871,7.9544107867887,8.03655393687519,8.07690702732425,8.09457784867068,8.09927462254819
,Demand,C_OFFC-WH,0.59011078717862,0.641078186639214,0.694055991658678,0.74846091838816,0.783592091742347,0.798298399767969,0.806542221595081,0.810592025960815,0.812365455669383,0.812836820195428
,Demand,C_OFFC-MPM,0.21971969317832,0.238696708367485,0.258422270612823,0.278679202138415,0.291759814793002,0.297235507760121,0.300304982241566,0.301812871593878,0.302473183928283,0.302648690072703
,Demand,C_OFFC-MPS,0.46676443225552,0.507078505120559,0.548982763811172,0.592015843850603,0.619803816111775,0.63143617678929,0.637956855445488,0.641160160107237,0.64256290333622,0.642935742132198
,Demand,C_OFFC-SC,4.424858736893,4.8070302675613,5.20427652791619,5.61222385001132,5.8756497739752,5.98592285653607,6.04773793910979,6.07810480007856,6.09140260128931,6.09493705869401
,Demand,C_WSR-OTH,0.5103613681236,0.554440873673356,0.600259092281407,0.647311566904139,0.677695003517039,0.690413855039629,0.697543580978665,0.701046082104955,0.702579844971183,0.702987507819625
,Demand,C_WSR-CK,1.09172100373596,0,0,0,0,0,0,0,0,0
,Demand,C_WSR-LT,0.308064974858103,0.334672301777986,0.362329152874352,0.390731027148176,0.40907111560485,0.41674848485585,0.421052139049407,0.423166323211461,0.424092135093657,0.424338209058106
,Demand,C_WSR-SH,4.47322734165231,4.85957643025325,5.26116503202552,5.67357166998999,5.93987713094188,6.05135562037857,6.11384641024035,6.14454521461869,6.15798837551868,6.16156146845581
,Demand,C_WSR-WH,2.0634111837894,2.24162636700689,2.42687123584316,2.61710625053181,2.73994768568886,2.79137050511807,2.82019626889805,2.83435701939097,2.84055808328241,2.84220628029188
,Demand,C_WSR-MPM,0.0441077971953648,0.0479173525667066,0.0518771755871029,0.055943668738475,0.0585695462909771,0.0596687684471895,0.060284952440374,0.0605876548371541,0.0607202097397677,0.0607554418544344
,Demand,C_WSR-MPS,0.96128877771,1.04431452506971,1.1306152173116,1.21924068672088,1.27646926722968,1.30042580077174,1.31385496285456,1.32045208253664,1.32334099443919,1.32410884589851
,Demand,C_WSR-RF,7.2568000149984,7.88356406203169,8.53505077370141,9.20408730325561,9.63610770495421,9.81695635002159,9.91833352810142,9.96813539754785,9.98994388675927,9.99574042221329
,Demand,C_WSR-SC,0.95738193642,1.04007025300403,1.12602020453654,1.21428548494615,1.27128147875834,1.29514064886854,1.30851523254982,1.31508554041408,1.31796271128671,1.31872744206695
,Demand,C_OTH-OTH,0.2370597930972,0.257534458928336,0.278816746541995,0.300672338668385,0.314785262660884,0.320693092874336,0.324004807791477,0.325631698548067,0.326344122196168,0.32653347914311
,Demand,C_OTH-LT,0.102738198439428,0.111611614946114,0.120835042755319,0.130306932237529,0.136423264183822,0.138983630177928,0.140418878306203,0.141123948631315,0.141432702474281,0.141514766966689
,Demand,C_OTH-SH,2.15857113300748,2.34500520537227,2.53879315687179,2.73780138868724,2.86630799849453,2.92010232435153,2.95025746845039,2.96507128136169,2.97155832457205,2.97328253277355
,Demand,C_OTH-WH,2.24708646102744,2.44116553189014,2.64290003832639,2.85006889021522,2.98384509922444,3.03984533913544,3.07123703848633,3.0866583131991,3.09341136698881,3.09520627883875
,Demand,C_OTH-MPM,0.122445004793848,0.13302048249545,0.144013109186093,0.155301856416168,0.16259139726719,0.165642881828769,0.167353433177892,0.168193747108345,0.168561724806575,0.168659530562554
,Demand,C_OTH-MPS,0.24589003723872,0.267127364234969,0.289202396130833,0.311872087568676,0.326510704099654,0.33263859517813,0.33607366821882,0.337761159056026,0.33850011978434,0.338696530091321
,Demand,C_OTH-SC,1.010473830282,1.09774765152274,1.1884639826271,1.28162403984515,1.34178076307882,1.36696305041,1.38107932552103,1.38801399171974,1.3910507169403,1.39185785608847
