TimeSlice,Attribute,Cset_CN,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
,Demand,C_OFFC-MPM,0.0659732760196,0.0716713354106025,0.0775941543615526,0.0836765228352944,0.0876041219352354,0.0892482595102191,0.090169903284021,0.0906226637945065,0.0908209299001373,0.0908736275675217
,Demand,C_OFFC-MPS,0.1401512002856,0.152255948012701,0.164838166679595,0.177759326482557,0.186102973506146,0.189595718879291,0.191553625003214,0.192515452773714,0.192936641993904,0.193048590979642
,Demand,C_OFFC-SC,1.328612936665,1.44336417955496,1.56264177731165,1.68513248760131,1.76422904440509,1.79733976110091,1.81590042558127,1.82501841255623,1.82901122493021,1.83007248498645
,Demand,C_WSR-OTH,0.153241664058,0.166477024732209,0.180234453295984,0.194362480924219,0.20348544492026,0.207304421225998,0.209445200554951,0.210496865383994,0.210957394704141,0.21107979999806
,Demand,C_WSR-CK,0.2485799209638,0,0,0,0,0,0,0,0,0
,Demand,C_WSR-LT,0.094954617800822,0.103155772636884,0.111680421460203,0.120434708174362,0.126087658791805,0.128454048100685,0.129780559948662,0.130432213221355,0.130717575468296,0.130793422647144
,Demand,C_WSR-SH,0.849605855736,0.922985637929762,0.999259880574563,1.07758880682797,1.12816854752937,1.14934180124087,1.16121075779977,1.16704142142848,1.1695946983688,1.17027334053263
,Demand,C_WSR-WH,0.461309608707,0.50115255279957,0.542567099075754,0.585097274775988,0.612560504029807,0.624056923597495,0.630501398607853,0.633667267979991,0.635053618107295,0.635422099737851
,Demand,C_WSR-MPM,0.013243855554744,0.0143877168281234,0.0155766976305923,0.016797707323563,0.0175861561970297,0.0179162098470673,0.0181012259285718,0.0181921156821742,0.0182319167625934,0.018242495595979
,Demand,C_WSR-MPS,0.28863762255,0.313567024498738,0.339479764989122,0.366090545621151,0.383274061961915,0.390467276994126,0.394499531927611,0.39648039031779,0.397347818173647,0.397578374094854
,Demand,C_WSR-RF,2.178934730352,2.36712759042727,2.56274370489729,2.76362934693054,2.89334826650061,2.94765007898821,2.97808970164925,2.99304326558225,2.99959150646819,3.00133198056013
,Demand,C_WSR-SC,0.2874645501,0.312292634714003,0.338100061414366,0.36460269130237,0.381716370906552,0.388880351487944,0.392896218650728,0.39486902649509,0.395732928976427,0.395962547879109
,Demand,C_OTH-OTH,0.074469044952,0.0809008771502626,0.087586412526281,0.0944520435607492,0.0988854228254086,0.100741285719687,0.101781615013029,0.102292680172168,0.102516478176807,0.102575962034485
,Demand,C_OTH-LT,0.033130235901984,0.035991668033251,0.0389659691577157,0.0420203923201791,0.043992740709712,0.0448183881385033,0.0452812160816629,0.0455085818185869,0.045608146418789,0.0456346099545912
,Demand,C_OTH-SH,0.3486696476568,0.378783967879402,0.410086145387599,0.442231544261354,0.462988958125519,0.471678247237046,0.476549146929538,0.478941992293424,0.479989831318002,0.480268339196159
,Demand,C_OTH-WH,0.0261254907,0.0283819285580117,0.0307273714518111,0.033135996134137,0.0346913297472254,0.0353424100560461,0.0357073820158139,0.0358866756816688,0.0359651892800726,0.0359860576149837
,Demand,C_OTH-MPM,0.03846439941168,0.0417865390038063,0.0452397201631705,0.0487859234815188,0.0510758316022586,0.0520344131399275,0.052571759113474,0.0528357320759198,0.0529513271643692,0.0529820514856191
,Demand,C_OTH-MPS,0.0772429436352,0.0839143552570583,0.0908489202505235,0.0979702892885894,0.102568807570572,0.104493799532397,0.105572880068739,0.106102981902416,0.10633511616262,0.106396815735493
,Demand,C_OTH-SC,0.31742633412,0.344842194195625,0.373339470982335,0.402604410422561,0.421501810391253,0.429412476568585,0.433846908540639,0.436025337713006,0.436979282808471,0.437232834373342
