TimeSlice,Attribute,Cset_CN,*2018,2020,2025,2030,2035,2040,2045,2050,2055,2060
,Demand,AHORT-MoTP-Mob-MTr,0.00672599914012072,0.00657151553925203,0.00638489416300306,0.00575671062971345,0.00553955936834852,0.00533142630155129,0.00513191005142814,0.00494062789666353,0.00469848796998538,0.00446821530903095
,Demand,AHORT-MoTP-Mob-Uti,0.0123597226838291,0.012075843006452,0.0117329068256319,0.0105785542745449,0.0101795162558059,0.00979705010715537,0.00943041825498487,0.00907891740908773,0.00863396011990632,0.00821081016526432
,Demand,AHORT-MoTP-Stat,0.0566348988929232,0.0553341013558519,0.0537626942600536,0.0484732034122422,0.0466447256685396,0.0448921837860969,0.0432121980445261,0.041601545817336,0.0395626561327455,0.0376236923298562
,Demand,AHORT-LIG,0.00185347100916311,0.00183847694313352,0.00182262740386724,0.00168522550480521,0.00166302307657394,0.0016413677476215,0.00162024597686338,0.00159964455837375,0.00156005136099219,0.00152143814461372
,Demand,AINDC-SH,2.1533824893455,2.21918790915831,2.18682403237002,2.12202391249172,2.09265171968057,2.05396448003465,2.00729363122367,1.95384543108543,1.89547385057076,1.83522839201826
,Demand,AINDC-LIG,0.00185416189872,0.00193992174566161,0.0019505429438028,0.00194102613332625,0.00196298732101457,0.00197584512369081,0.00198020570768457,0.00197664662706836,0.00196650955165877,0.00195257539765704
,Demand,AFORE-MoTP-Stat,0.15216621608104,0.15379584367151,0.162655887086334,0.170503195187551,0.180506893705686,0.19256862342559,0.206457069754229,0.221894867863391,0.216402693207915,0.211046456723235
,Demand,AFORE-MoTP-Mob-GB,0.0655011948047343,0.0662026813568199,0.0700165596580565,0.0733944977435828,0.0777006717569739,0.0828927421679558,0.0888711377141971,0.0955164644322241,0.0931523128401364,0.0908466769477619
,Demand,AFORE-MoTP-Mob-CY,0.0515233704887404,0.0520751612098673,0.055075165489169,0.0577322583252224,0.0611195033936879,0.0652035963355973,0.0699062141973857,0.0751334414492294,0.0732737950911164,0.071460177299119
,Demand,AFORE-LIG,0.00593664955316087,0.00591022632586778,0.00612601075834887,0.0062618269276439,0.00646432078596741,0.00672473542421973,0.00703039950673417,0.00736814345141025,0.00700703110852699,0.00666361686354894
,Demand,AFISH-BOAT,0.15597827044129,0.149147494707954,0.140538442361377,0.130439924671454,0.121097308896287,0.112451949420908,0.104423798049819,0.0969687911619427,0.0900460109191056,0.0836174606828134
,Demand,AFISH-RFGR,0.0746513375922891,0.0735783436205666,0.0721899233861502,0.0704735640699629,0.06881521002317,0.0672126761114488,0.065647461201404,0.0641186962269422,0.0626255323603431,0.0611671405409583
,Demand,AFISH-LIG,0.000910591790429931,0.000897503485071391,0.000880567632240043,0.000859631601444668,0.000839403114865054,0.000819855518385689,0.000800763136476479,0.000782115368330051,0.00076390186000529,0.000746112498678438
,Demand,AOTH-ELC,0.011645478000001,0.011299595657923,0.0108543465036142,0.0103223755231039,0.00981647641380314,0.00933537139460482,0.00887784530839027,0.00844274255283054,0.00802896416160917,0.00763546502869402
,Demand,AOTH-NGA,0.000620971999999886,0.00060252851062789,0.000578786483220393,0.000550420186559207,0.000523444120681908,0.000497790150447149,0.000473393480013463,0.000450192489180338,0.000428128577750214,0.000407146017518292
,Demand,AOTH-FOL,0.0159423255000001,0.0154688224903246,0.014859289163604,0.0141310361431743,0.0134384747669361,0.0127798557891884,0.0121535156946751,0.0115578724969395,0.0109914217426023,0.0104527327114693
,Demand,AOTH-LPG,0.0554279635,0.0537816975560865,0.0516624840834034,0.0491305083164338,0.0467226245554577,0.0444327510574537,0.0422551041453222,0.0401841835996896,0.0382147587666596,0.0363418553464221
,Demand,AOTH-PET,0.00694245250000014,0.00673625471829764,0.00647081940474038,0.00615368486860794,0.00585209308026634,0.00556528229042193,0.00529252808307594,0.00503314154582154,0.00478646752981459,0.0045518829950231
